index,filename,type,ann_id,ref_id,image_id,sent_id,sentence_raw
62,COCO_train2014_000000578619_4.jpg,or_refcoco,1996346,299,578619,852,white dog
63,COCO_train2014_000000578619_3.jpg,or_refcoco,1996142,300,578619,853,brown bear
64,COCO_train2014_000000578619_3.jpg,or_refcoco,1996142,300,578619,854,brown stuffed animal
65,COCO_train2014_000000578619_3.jpg,or_refcoco,1996142,300,578619,855,brown dog
66,COCO_train2014_000000578294_3.jpg,or_refcoco,1155308,326,578294,930,vase on the right
67,COCO_train2014_000000578294_3.jpg,or_refcoco,1155308,326,578294,931,right vase
68,COCO_train2014_000000578294_3.jpg,or_refcoco,1155308,326,578294,932,far right vase
69,COCO_train2014_000000578294_2.jpg,or_refcoco,1155078,327,578294,933,vase on left
70,COCO_train2014_000000578294_2.jpg,or_refcoco,1155078,327,578294,934,red vase on left
71,COCO_train2014_000000578294_2.jpg,or_refcoco,1155078,327,578294,935,left vase
72,COCO_train2014_000000578294_1.jpg,or_refcoco,1154846,328,578294,936,MIDDLE AT
73,COCO_train2014_000000578294_1.jpg,or_refcoco,1154846,328,578294,937,center vase
74,COCO_train2014_000000578294_1.jpg,or_refcoco,1154846,328,578294,938,middle red vase
75,COCO_train2014_000000578002_8.jpg,or_refcoco,667386,360,578002,1028,leftmost small glass
76,COCO_train2014_000000578002_8.jpg,or_refcoco,667386,360,578002,1029,glass bottom left
77,COCO_train2014_000000578002_8.jpg,or_refcoco,667386,360,578002,1030,glass bottom left of corner
78,COCO_train2014_000000578002_7.jpg,or_refcoco,666957,361,578002,1031,TOP OF THE BIG GLASS
79,COCO_train2014_000000578002_7.jpg,or_refcoco,666957,361,578002,1032,glass
80,COCO_train2014_000000578002_7.jpg,or_refcoco,666957,361,578002,1033,afto
81,COCO_train2014_000000578002_4.jpg,or_refcoco,95243,362,578002,1034,green cup in background o right
82,COCO_train2014_000000578002_4.jpg,or_refcoco,95243,362,578002,1035,green carton at right
83,COCO_train2014_000000578002_4.jpg,or_refcoco,95243,362,578002,1036,the green cup on the top right (has the word after on it)
84,COCO_train2014_000000578002_1.jpg,or_refcoco,87697,363,578002,1037,left most bottle
85,COCO_train2014_000000578002_1.jpg,or_refcoco,87697,363,578002,1038,bottle left
86,COCO_train2014_000000578002_1.jpg,or_refcoco,87697,363,578002,1039,bottle on left side cut off
87,COCO_train2014_000000578002_0.jpg,or_refcoco,87597,364,578002,1040,TALL BOTTLE WITH YELLOW LABLE
88,COCO_train2014_000000578002_0.jpg,or_refcoco,87597,364,578002,1041,bottle with white label
89,COCO_train2014_000000578002_0.jpg,or_refcoco,87597,364,578002,1042,2nd wine bottle from the left
90,COCO_train2014_000000577197_1.jpg,or_refcoco,56788,435,577197,1234,right horse
91,COCO_train2014_000000577197_1.jpg,or_refcoco,56788,435,577197,1235,horse right
92,COCO_train2014_000000577197_1.jpg,or_refcoco,56788,435,577197,1236,right horse NOT THE FAT LADY/MAN
93,COCO_train2014_000000577197_0.jpg,or_refcoco,54187,436,577197,1237,left horse
94,COCO_train2014_000000577197_0.jpg,or_refcoco,54187,436,577197,1238,horse left
95,COCO_train2014_000000577197_0.jpg,or_refcoco,54187,436,577197,1239,left horse
96,COCO_train2014_000000576758_1.jpg,or_refcoco,171816,474,576758,1347,train on right
97,COCO_train2014_000000576758_1.jpg,or_refcoco,171816,474,576758,1348,train on right
98,COCO_train2014_000000576758_1.jpg,or_refcoco,171816,474,576758,1349,train on right
99,COCO_train2014_000000576758_0.jpg,or_refcoco,170968,475,576758,1350,train on left
100,COCO_train2014_000000576758_0.jpg,or_refcoco,170968,475,576758,1351,left bus
101,COCO_train2014_000000576758_0.jpg,or_refcoco,170968,475,576758,1352,left train
102,COCO_train2014_000000576153_0.jpg,or_refcoco,583088,545,576153,1546,black area far right
103,COCO_train2014_000000576153_0.jpg,or_refcoco,583088,545,576153,1547,elephant butt at right edge of photo
104,COCO_train2014_000000576153_0.jpg,or_refcoco,583088,545,576153,1548,right elephant rear
105,COCO_train2014_000000575519_2.jpg,or_refcoco,249393,605,575519,1716,"The boat in the foreground, close to teh camera. Don't click the guy in the boat."
106,COCO_train2014_000000575519_2.jpg,or_refcoco,249393,605,575519,1717,Boat closest in pic
107,COCO_train2014_000000574961_2.jpg,or_refcoco,356409,629,574961,1785,black car
108,COCO_train2014_000000574961_2.jpg,or_refcoco,356409,629,574961,1786,car behind man
109,COCO_train2014_000000574961_2.jpg,or_refcoco,356409,629,574961,1787,black car but not the man
110,COCO_train2014_000000574961_1.jpg,or_refcoco,344574,630,574961,1788,red truck
111,COCO_train2014_000000574961_1.jpg,or_refcoco,344574,630,574961,1789,red truck left
112,COCO_train2014_000000574961_1.jpg,or_refcoco,344574,630,574961,1790,red car on left
113,COCO_train2014_000000574443_1.jpg,or_refcoco,1957087,668,574443,1897,crib
114,COCO_train2014_000000574443_1.jpg,or_refcoco,1957087,668,574443,1898,baby crib
115,COCO_train2014_000000574443_1.jpg,or_refcoco,1957087,668,574443,1899,crib
116,COCO_train2014_000000574443_0.jpg,or_refcoco,314559,669,574443,1900,bed by the window
117,COCO_train2014_000000574443_0.jpg,or_refcoco,314559,669,574443,1901,bed
118,COCO_train2014_000000574443_0.jpg,or_refcoco,314559,669,574443,1902,Bedspread
119,COCO_train2014_000000574299_1.jpg,or_refcoco,154399,677,574299,1924,cop on right
120,COCO_train2014_000000574299_1.jpg,or_refcoco,154399,677,574299,1925,RIGHT MOTORCYCLE
121,COCO_train2014_000000574299_1.jpg,or_refcoco,154399,677,574299,1926,RIGHT BIKE
122,COCO_train2014_000000574299_0.jpg,or_refcoco,148616,678,574299,1927,left bike
123,COCO_train2014_000000574299_0.jpg,or_refcoco,148616,678,574299,1928,motorcycle on the left
124,COCO_train2014_000000574299_0.jpg,or_refcoco,148616,678,574299,1929,left cycle
125,COCO_train2014_000000573825_5.jpg,or_refcoco,1616333,721,573825,2050,Table top on top left
126,COCO_train2014_000000573825_5.jpg,or_refcoco,1616333,721,573825,2051,wooden deck piece to the left of the food on the edge
127,COCO_train2014_000000573825_1.jpg,or_refcoco,121129,722,573825,2052,table under plate front
128,COCO_train2014_000000573825_1.jpg,or_refcoco,121129,722,573825,2053,table in front of plate
129,COCO_train2014_000000572487_3.jpg,or_refcoco,410507,837,572487,2376,light in middle
130,COCO_train2014_000000572487_3.jpg,or_refcoco,410507,837,572487,2377,front light
131,COCO_train2014_000000572487_3.jpg,or_refcoco,410507,837,572487,2378,big yellow light in center
132,COCO_train2014_000000572487_0.jpg,or_refcoco,407458,838,572487,2379,"stop light, front left"
133,COCO_train2014_000000572487_0.jpg,or_refcoco,407458,838,572487,2380,streetlight top left
134,COCO_train2014_000000572487_0.jpg,or_refcoco,407458,838,572487,2381,stoplight that is green
135,COCO_train2014_000000572310_6.jpg,or_refcoco,1792287,855,572310,2426,"motorcycle, second from bottom"
136,COCO_train2014_000000572310_6.jpg,or_refcoco,1792287,855,572310,2427,2nd bike from front
137,COCO_train2014_000000572310_6.jpg,or_refcoco,1792287,855,572310,2428,2nd bike
138,COCO_train2014_000000572310_1.jpg,or_refcoco,1360362,856,572310,2429,bike in front
139,COCO_train2014_000000572310_1.jpg,or_refcoco,1360362,856,572310,2430,nearest bike
140,COCO_train2014_000000572310_1.jpg,or_refcoco,1360362,856,572310,2431,front bike
141,COCO_train2014_000000571694_3.jpg,or_refcoco,1442290,923,571694,2617,pink tie far right
142,COCO_train2014_000000571694_3.jpg,or_refcoco,1442290,923,571694,2618,far right tie
143,COCO_train2014_000000571694_3.jpg,or_refcoco,1442290,923,571694,2619,far right tie
144,COCO_train2014_000000571694_2.jpg,or_refcoco,298954,924,571694,2620,L tie
145,COCO_train2014_000000571694_2.jpg,or_refcoco,298954,924,571694,2621,LEFT MOST REDDISH RIBBON
146,COCO_train2014_000000571694_2.jpg,or_refcoco,298954,924,571694,2622,red fabric left
147,COCO_train2014_000000571694_1.jpg,or_refcoco,298741,925,571694,2623,red tie on right next to black headband
148,COCO_train2014_000000571694_1.jpg,or_refcoco,298741,925,571694,2624,right red strip
149,COCO_train2014_000000571694_1.jpg,or_refcoco,298741,925,571694,2625,red strip on the right
150,COCO_train2014_000000571694_0.jpg,or_refcoco,298437,926,571694,2626,big tie
151,COCO_train2014_000000571694_0.jpg,or_refcoco,298437,926,571694,2627,midddle ribbon - red
152,COCO_train2014_000000571694_0.jpg,or_refcoco,298437,926,571694,2628,Big red bow thing in center
153,COCO_train2014_000000571654_9.jpg,or_refcoco,1625895,940,571654,2663,R SCREEN
154,COCO_train2014_000000571654_9.jpg,or_refcoco,1625895,940,571654,2664,rightmost monitor
155,COCO_train2014_000000571654_11.jpg,or_refcoco,1968985,941,571654,2665,2nd from right monitor
156,COCO_train2014_000000571654_11.jpg,or_refcoco,1968985,941,571654,2666,middle monitor
157,COCO_train2014_000000571654_11.jpg,or_refcoco,1968985,941,571654,2667,big white monitor
158,COCO_train2014_000000569234_3.jpg,or_refcoco,1570357,1155,569234,3290,"Pizza near man's hand, top pizza"
159,COCO_train2014_000000569234_3.jpg,or_refcoco,1570357,1155,569234,3291,back part of pizza
160,COCO_train2014_000000569234_3.jpg,or_refcoco,1570357,1155,569234,3292,BACK PART OF PIZZA
161,COCO_train2014_000000569234_1.jpg,or_refcoco,1071601,1156,569234,3293,pizza blurred
162,COCO_train2014_000000569234_1.jpg,or_refcoco,1071601,1156,569234,3294,PIZZA CLOSEST
163,COCO_train2014_000000569234_1.jpg,or_refcoco,1071601,1156,569234,3295,bottom pizza
164,COCO_train2014_000000568440_2.jpg,or_refcoco,1546005,1218,568440,3476,bottom left bananas
165,COCO_train2014_000000568440_2.jpg,or_refcoco,1546005,1218,568440,3477,lower left corner bannanas
166,COCO_train2014_000000568440_0.jpg,or_refcoco,1544652,1219,568440,3478,bananas on top
167,COCO_train2014_000000568440_0.jpg,or_refcoco,1544652,1219,568440,3479,banana bunch at top
168,COCO_train2014_000000568440_0.jpg,or_refcoco,1544652,1219,568440,3480,top bananan
169,COCO_train2014_000000568341_2.jpg,or_refcoco,1075918,1227,568341,3502,What's in the pan
170,COCO_train2014_000000568341_2.jpg,or_refcoco,1075918,1227,568341,3503,while pizza
171,COCO_train2014_000000568341_2.jpg,or_refcoco,1075918,1227,568341,3504,pizza on pan
172,COCO_train2014_000000568341_1.jpg,or_refcoco,1075585,1228,568341,3505,pizza slice on top
173,COCO_train2014_000000568341_1.jpg,or_refcoco,1075585,1228,568341,3506,top slice of pizza
174,COCO_train2014_000000568341_1.jpg,or_refcoco,1075585,1228,568341,3507,top slice
175,COCO_train2014_000000567937_1.jpg,or_refcoco,581807,1256,567937,3586,laying down
176,COCO_train2014_000000567937_1.jpg,or_refcoco,581807,1256,567937,3587,laying ele
177,COCO_train2014_000000567937_1.jpg,or_refcoco,581807,1256,567937,3588,elephant laying down
178,COCO_train2014_000000567937_0.jpg,or_refcoco,580960,1257,567937,3589,top one
179,COCO_train2014_000000567937_0.jpg,or_refcoco,580960,1257,567937,3590,standing
180,COCO_train2014_000000567937_0.jpg,or_refcoco,580960,1257,567937,3591,the big elephant
181,COCO_train2014_000000567616_2.jpg,or_refcoco,1052668,1273,567616,3633,half grapefruit on right
182,COCO_train2014_000000567616_2.jpg,or_refcoco,1052668,1273,567616,3634,orange right
183,COCO_train2014_000000567616_2.jpg,or_refcoco,1052668,1273,567616,3635,bottom slice
184,COCO_train2014_000000567616_1.jpg,or_refcoco,1051876,1274,567616,3636,top orange
185,COCO_train2014_000000567616_1.jpg,or_refcoco,1051876,1274,567616,3637,top orange
186,COCO_train2014_000000567616_1.jpg,or_refcoco,1051876,1274,567616,3638,top orange
187,COCO_train2014_000000567396_13.jpg,or_refcoco,2191497,1283,567396,3662,horse far left
188,COCO_train2014_000000567396_13.jpg,or_refcoco,2191497,1283,567396,3663,horsey on left (unridden)
189,COCO_train2014_000000567396_13.jpg,or_refcoco,2191497,1283,567396,3664,L horse
190,COCO_train2014_000000566992_1.jpg,or_refcoco,331686,1339,566992,3824,fridge on left
191,COCO_train2014_000000566992_1.jpg,or_refcoco,331686,1339,566992,3825,SMALL FRIDGE
192,COCO_train2014_000000566992_1.jpg,or_refcoco,331686,1339,566992,3826,fridge on left
193,COCO_train2014_000000566992_0.jpg,or_refcoco,331333,1340,566992,3827,right fridge
194,COCO_train2014_000000566992_0.jpg,or_refcoco,331333,1340,566992,3828,tall refrigerator
195,COCO_train2014_000000566992_0.jpg,or_refcoco,331333,1340,566992,3829,rt fridge
196,COCO_train2014_000000566592_0.jpg,or_refcoco,70678,1368,566592,3907,brown animal
197,COCO_train2014_000000566592_0.jpg,or_refcoco,70678,1368,566592,3908,brown animal in front
198,COCO_train2014_000000563658_3.jpg,or_refcoco,1368956,1644,563658,4697,truck left
199,COCO_train2014_000000563658_3.jpg,or_refcoco,1368956,1644,563658,4698,left truck
200,COCO_train2014_000000563658_3.jpg,or_refcoco,1368956,1644,563658,4699,white truck on left
201,COCO_train2014_000000563658_2.jpg,or_refcoco,394094,1645,563658,4700,right white truck
202,COCO_train2014_000000563658_2.jpg,or_refcoco,394094,1645,563658,4701,truck on right
203,COCO_train2014_000000563658_2.jpg,or_refcoco,394094,1645,563658,4702,right truck
204,COCO_train2014_000000562162_2.jpg,or_refcoco,1057622,1776,562162,5075,brocolii on the middle bottom
205,COCO_train2014_000000562162_2.jpg,or_refcoco,1057622,1776,562162,5076,lol np  broccoli up front
206,COCO_train2014_000000562162_2.jpg,or_refcoco,1057622,1776,562162,5077,bottom brocolli
207,COCO_train2014_000000562162_1.jpg,or_refcoco,1056049,1777,562162,5078,brocoli right side
208,COCO_train2014_000000562162_1.jpg,or_refcoco,1056049,1777,562162,5079,broccoli right!
209,COCO_train2014_000000562162_1.jpg,or_refcoco,1056049,1777,562162,5080,that
210,COCO_train2014_000000561545_7.jpg,or_refcoco,1552919,1865,561545,5323,right front food lol!! sorry
211,COCO_train2014_000000561545_7.jpg,or_refcoco,1552919,1865,561545,5324,half a sub on right
212,COCO_train2014_000000561545_7.jpg,or_refcoco,1552919,1865,561545,5325,cutoff sandwich on the right
213,COCO_train2014_000000561545_5.jpg,or_refcoco,313678,1866,561545,5326,this is a hard one...sandwich top center third one back in the middle
214,COCO_train2014_000000561545_5.jpg,or_refcoco,313678,1866,561545,5327,"sorry, middle one in back"
215,COCO_train2014_000000561545_4.jpg,or_refcoco,313632,1867,561545,5328,"sandwich in center row, all the way on right"
216,COCO_train2014_000000561545_4.jpg,or_refcoco,313632,1867,561545,5329,sandwich on right middle
217,COCO_train2014_000000561545_4.jpg,or_refcoco,313632,1867,561545,5330,middle right dog
218,COCO_train2014_000000561545_3.jpg,or_refcoco,313586,1868,561545,5331,middle left food
219,COCO_train2014_000000561545_3.jpg,or_refcoco,313586,1868,561545,5332,2nd row farthest left one
220,COCO_train2014_000000561545_3.jpg,or_refcoco,313586,1868,561545,5333,2nd row left
221,COCO_train2014_000000561545_2.jpg,or_refcoco,313572,1869,561545,5334,bottom left bread
222,COCO_train2014_000000561545_2.jpg,or_refcoco,313572,1869,561545,5335,hotdog on bottom left corner
223,COCO_train2014_000000561545_2.jpg,or_refcoco,313572,1869,561545,5336,FRONT LEFT CORNER SANDWICH
224,COCO_train2014_000000561545_1.jpg,or_refcoco,313455,1870,561545,5337,Sandwhich center
225,COCO_train2014_000000561545_1.jpg,or_refcoco,313455,1870,561545,5338,center
226,COCO_train2014_000000561545_1.jpg,or_refcoco,313455,1870,561545,5339,middle hotdog
227,COCO_train2014_000000561545_0.jpg,or_refcoco,312688,1871,561545,5340,"Bottom row, middle sub."
228,COCO_train2014_000000561545_0.jpg,or_refcoco,312688,1871,561545,5341,middle hotdog most towards us
229,COCO_train2014_000000561545_0.jpg,or_refcoco,312688,1871,561545,5342,"these look amazing, front row, middle"
230,COCO_train2014_000000559830_3.jpg,or_refcoco,584976,2033,559830,5805,partial elephant far right
231,COCO_train2014_000000559830_3.jpg,or_refcoco,584976,2033,559830,5806,rear end of elephant on right
232,COCO_train2014_000000559830_3.jpg,or_refcoco,584976,2033,559830,5807,right elephant but
233,COCO_train2014_000000559830_2.jpg,or_refcoco,582271,2034,559830,5808,elephant
234,COCO_train2014_000000559830_2.jpg,or_refcoco,582271,2034,559830,5809,center elephant
235,COCO_train2014_000000559830_2.jpg,or_refcoco,582271,2034,559830,5810,elephant in front of you
236,COCO_train2014_000000558817_9.jpg,or_refcoco,1929390,2103,558817,6005,GREEN TRUCK ON LEFT
237,COCO_train2014_000000558817_9.jpg,or_refcoco,1929390,2103,558817,6006,green train on left
238,COCO_train2014_000000558817_9.jpg,or_refcoco,1929390,2103,558817,6007,Greenish thing on left
239,COCO_train2014_000000558817_8.jpg,or_refcoco,1929294,2104,558817,6008,yellow cake
240,COCO_train2014_000000558817_8.jpg,or_refcoco,1929294,2104,558817,6009,yellow
241,COCO_train2014_000000558817_8.jpg,or_refcoco,1929294,2104,558817,6010,yellow thing
242,COCO_train2014_000000558817_3.jpg,or_refcoco,1089473,2105,558817,6011,blue car
243,COCO_train2014_000000558817_3.jpg,or_refcoco,1089473,2105,558817,6012,blue cake in center
244,COCO_train2014_000000558817_3.jpg,or_refcoco,1089473,2105,558817,6013,blue section
245,COCO_train2014_000000558576_5.jpg,or_refcoco,1925889,2122,558576,6061,top donut
246,COCO_train2014_000000558576_5.jpg,or_refcoco,1925889,2122,558576,6062,top doughnut
247,COCO_train2014_000000558576_5.jpg,or_refcoco,1925889,2122,558576,6063,top donut
248,COCO_train2014_000000558576_3.jpg,or_refcoco,1924775,2123,558576,6064,TOP PART OF DONUT ON LEFT
249,COCO_train2014_000000558576_3.jpg,or_refcoco,1924775,2123,558576,6065,left top donut w/chunk of sugar
250,COCO_train2014_000000558576_3.jpg,or_refcoco,1924775,2123,558576,6066,left donut on top
251,COCO_train2014_000000558576_2.jpg,or_refcoco,1573734,2124,558576,6067,Donut underneath donut on left
252,COCO_train2014_000000558576_2.jpg,or_refcoco,1573734,2124,558576,6068,lower left donut
253,COCO_train2014_000000558576_2.jpg,or_refcoco,1573734,2124,558576,6069,left bottom donut
254,COCO_train2014_000000558576_1.jpg,or_refcoco,1573062,2125,558576,6070,middle donut
255,COCO_train2014_000000558576_1.jpg,or_refcoco,1573062,2125,558576,6071,DONUT IN CENTER  UPRIGHT
256,COCO_train2014_000000558576_1.jpg,or_refcoco,1573062,2125,558576,6072,doughnut facing us
257,COCO_train2014_000000558576_0.jpg,or_refcoco,1572646,2126,558576,6073,donut farthest to the right
258,COCO_train2014_000000558576_0.jpg,or_refcoco,1572646,2126,558576,6074,bagel on right
259,COCO_train2014_000000558576_0.jpg,or_refcoco,1572646,2126,558576,6075,rightest donut
260,COCO_train2014_000000555020_2.jpg,or_refcoco,1542143,2370,555020,6772,slice of white at right
261,COCO_train2014_000000555020_2.jpg,or_refcoco,1542143,2370,555020,6773,no blueberry right bannana thing
262,COCO_train2014_000000555020_2.jpg,or_refcoco,1542143,2370,555020,6774,banana slice behind spoon handle
263,COCO_train2014_000000555020_1.jpg,or_refcoco,1041776,2371,555020,6775,the banana on the spoon
264,COCO_train2014_000000555020_1.jpg,or_refcoco,1041776,2371,555020,6776,front banana
265,COCO_train2014_000000555020_1.jpg,or_refcoco,1041776,2371,555020,6777,banana slice in front
266,COCO_train2014_000000554703_1.jpg,or_refcoco,1980384,2392,554703,6836,white stove and part of the oven
267,COCO_train2014_000000554703_1.jpg,or_refcoco,1980384,2392,554703,6837,stovetop
268,COCO_train2014_000000554703_1.jpg,or_refcoco,1980384,2392,554703,6838,stove
269,COCO_train2014_000000554703_0.jpg,or_refcoco,1979727,2393,554703,6839,oven door with handle
270,COCO_train2014_000000554703_0.jpg,or_refcoco,1979727,2393,554703,6840,oven door not covered by towels
271,COCO_train2014_000000554703_0.jpg,or_refcoco,1979727,2393,554703,6841,OVEN HANDLE
272,COCO_train2014_000000554010_3.jpg,or_refcoco,365709,2467,554010,7054,bus on way right
273,COCO_train2014_000000554010_3.jpg,or_refcoco,365709,2467,554010,7055,far right red bus
274,COCO_train2014_000000554010_1.jpg,or_refcoco,365573,2468,554010,7056,BIG BUS
275,COCO_train2014_000000554010_1.jpg,or_refcoco,365573,2468,554010,7057,big white bus
276,COCO_train2014_000000554010_1.jpg,or_refcoco,365573,2468,554010,7058,White double decker
277,COCO_train2014_000000553176_1.jpg,or_refcoco,35748,2540,553176,7265,left monitor
278,COCO_train2014_000000553176_1.jpg,or_refcoco,35748,2540,553176,7266,left monitor
279,COCO_train2014_000000553176_1.jpg,or_refcoco,35748,2540,553176,7267,computer monitor on left
280,COCO_train2014_000000553176_0.jpg,or_refcoco,32719,2541,553176,7268,computer on right
281,COCO_train2014_000000553176_0.jpg,or_refcoco,32719,2541,553176,7269,first monitor from right
282,COCO_train2014_000000553176_0.jpg,or_refcoco,32719,2541,553176,7270,right monitor
283,COCO_train2014_000000552549_6.jpg,or_refcoco,1554885,2576,552549,7366,right food blurry
284,COCO_train2014_000000552549_6.jpg,or_refcoco,1554885,2576,552549,7367,blurry food behind/slight rt of dish in forefront
285,COCO_train2014_000000552549_5.jpg,or_refcoco,1554857,2577,552549,7368,front food
286,COCO_train2014_000000552549_5.jpg,or_refcoco,1554857,2577,552549,7369,food front middle
287,COCO_train2014_000000552549_5.jpg,or_refcoco,1554857,2577,552549,7370,front food
288,COCO_train2014_000000552549_2.jpg,or_refcoco,680871,2578,552549,7371,blurry image touching glass to right of glass
289,COCO_train2014_000000552549_2.jpg,or_refcoco,680871,2578,552549,7372,glass behind the front glass
290,COCO_train2014_000000552549_1.jpg,or_refcoco,675273,2579,552549,7373,blurry glass in front left of plate
291,COCO_train2014_000000552549_1.jpg,or_refcoco,675273,2579,552549,7374,a GLASS
292,COCO_train2014_000000552549_1.jpg,or_refcoco,675273,2579,552549,7375,the glass on left next to plate
293,COCO_train2014_000000551994_4.jpg,or_refcoco,2128315,2642,551994,7552,"Fern plant, top right corner"
294,COCO_train2014_000000551994_4.jpg,or_refcoco,2128315,2642,551994,7553,greeen top right
